"id","best_price_ethdai","lastbid_osm_price_ethusd","osm_price_ethusd","lot","lastbid_timestamp","lastbid_datetime","lastbid_blockNumber","bidCount","lastbid_txHash","lastbid_txCost_USD","gasPrice_GWei","timestamp","datetime","blockNumber","lastbid_blocks_before","txCost","state","san_price_ethusd","san_price_daiusd","osm_profit","osm_profit_ratio","san_profit","san_profit_ratio","sanosm_price_diff"
39,144.314854,148.80338582677166,148.67031496062992,0.15666620158916755,1574424648,"2019-11-22T12:10:48.000Z",8980333,2,"0xcd90defa4fae38ce80a8795626b618e4ca6a6576905257062e0570542245c07a",0.6673184559602363,24,1574425558,"2019-11-22T12:25:58.000Z",8980398,-65,0.18298937046614172,"CLOSED",150.03089659419334,1.0101610902,4.355460960629927,0.02929610367599824,5.71604259419334,0.0380991030777761,1.360581633563413
40,144.314854,148.80338582677166,148.67031496062992,0.7833301847357602,1574424648,"2019-11-22T12:10:48.000Z",8980333,2,"0xe8695fba419befcede1a61b761fefd61369df5047e33644c1d231d86d37cb5a5",0.6673184559602363,24,1574425558,"2019-11-22T12:25:58.000Z",8980398,-65,0.18298937046614172,"CLOSED",150.03089659419334,1.0101610902,4.355460960629927,0.02929610367599824,5.71604259419334,0.0380991030777761,1.360581633563413
41,144.314854,148.80338582677166,148.67031496062992,0.15666599427664607,1574424648,"2019-11-22T12:10:48.000Z",8980333,2,"0x9bec1f9af54e3bf88278c263ea09d6f7d802ee474e4dbc5fcb4e80cf72c01c25",0.6673184559602363,24,1574425558,"2019-11-22T12:25:58.000Z",8980398,-65,0.18298937046614172,"CLOSED",150.03089659419334,1.0101610902,4.355460960629927,0.02929610367599824,5.71604259419334,0.0380991030777761,1.360581633563413
42,144.314854,148.7992913385827,148.67031496062992,0.7833296284605645,1574424665,"2019-11-22T12:11:05.000Z",8980335,2,"0x4d6c9088dafebea5e0fe2099adee3130b0faad813f3ebbb6dfb140f938337cfe",0.6673000939618111,24,1574425558,"2019-11-22T12:25:58.000Z",8980398,-63,0.18298937046614172,"CLOSED",150.03089659419334,1.0101610902,4.355460960629927,0.02929610367599824,5.71604259419334,0.0380991030777761,1.360581633563413
43,144.288761,148.80338582677166,148.67031496062992,0.1566939141738229,1574424648,"2019-11-22T12:10:48.000Z",8980333,2,"0x0206b5f72f899d27d9c7d3a13524df51124dd78a47d928ed99612c8e7b0cfa4d",0.7118063530242521,24,1574425558,"2019-11-22T12:25:58.000Z",8980398,-65,0.18298937046614172,"CLOSED",150.03089659419334,1.0101610902,4.38155396062993,0.029471612821902134,5.742135594193343,0.0382730205880512,1.360581633563413
44,144.314854,148.80338582677166,148.67031496062992,0.3916731499767099,1574424648,"2019-11-22T12:10:48.000Z",8980333,2,"0x14189f7a1a92c6d43a35bc53f5acf1462f1f7635c9628d7688b1e683bb5395ab",0.6673184559602363,24,1574425558,"2019-11-22T12:25:58.000Z",8980398,-65,0.18298937046614172,"CLOSED",150.03089659419334,1.0101610902,4.355460960629927,0.02929610367599824,5.71604259419334,0.0380991030777761,1.360581633563413
45,144.31485400000003,148.80338582677166,148.67031496062992,0.19583350551889295,1574424648,"2019-11-22T12:10:48.000Z",8980333,2,"0x08d0533b2931e06806ce9a25b8843cb13ba00cc447158ad67951a5a6f2827478",0.6673184559602363,24,1574425558,"2019-11-22T12:25:58.000Z",8980398,-65,0.18298937046614172,"CLOSED",150.03089659419334,1.0101610902,4.355460960629898,0.02929610367599805,5.716042594193311,0.03809910307777591,1.360581633563413
46,144.288761,148.80338582677166,148.67031496062992,0.15669252373124212,1574424648,"2019-11-22T12:10:48.000Z",8980333,2,"0xd12bcd38e4c285d3f7152655d4642e8f454708a41cb61cdbd2866c10902e8128",0.7118063530242521,24,1574425558,"2019-11-22T12:25:58.000Z",8980398,-65,0.18298937046614172,"CLOSED",150.03089659419334,1.0101610902,4.38155396062993,0.029471612821902134,5.742135594193343,0.0382730205880512,1.360581633563413
47,144.288761,148.80338582677166,148.67031496062992,0.15669199211188733,1574424648,"2019-11-22T12:10:48.000Z",8980333,2,"0xc05ef35e56da8f5e0f6c4b6312256b84a4503188b15ccde6842084035111916d",0.7118063530242521,24,1574425558,"2019-11-22T12:25:58.000Z",8980398,-65,0.18298937046614172,"CLOSED",150.03089659419334,1.0101610902,4.38155396062993,0.029471612821902134,5.742135594193343,0.0382730205880512,1.360581633563413
48,144.314854,148.80338582677166,148.67031496062992,0.15666353830660698,1574424648,"2019-11-22T12:10:48.000Z",8980333,2,"0xd460340519d5b7d2a4bdfe0fab4a670ddd7f35632b62bdd6be54ec68b53ef5ce",0.6673184559602363,24,1574425558,"2019-11-22T12:25:58.000Z",8980398,-65,0.18298937046614172,"CLOSED",150.03089659419334,1.0101610902,4.355460960629927,0.02929610367599824,5.71604259419334,0.0380991030777761,1.360581633563413
